"Referência principal";Referência;"Código de barras";Peso;"Preço principal";"Preço promocional";"Começa em";"Termina em";Stock;Variação{{>}}opção;Imagem;Imagem
TECHSCAFACI;;;0.000;13.07;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2003;https://cdn.weasy.io/users/novo-alta/catalog/techs2003.png;
TECHSCAFACI;;;0.000;13.07;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2002;https://cdn.weasy.io/users/novo-alta/catalog/techs2002.png;
TECHSCAFACI;;;0.000;13.49;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2001;https://cdn.weasy.io/users/novo-alta/catalog/techs2001.png;
TECHSCAFACI;;;0.000;12.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2000;https://cdn.weasy.io/users/novo-alta/catalog/techs2000.png;
TECHSCABACOAF;;;0.000;12.89;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2011;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2011.png;
TECHSCABACOAF;;;0.000;12.55;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2010;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2010.png;
TECHSCABACOAF;;;0.000;12.59;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2009;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2009.png;
TECHSCABACOAF;;;0.000;12.59;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2008;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2008.png;
TECHSCABACOAF;;;0.000;12.79;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2007;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2007.png;
TECHSCABACOAF;;;0.000;12.79;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2006;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/s2006.png;
TECHSCAROCA;;;0.000;11.78;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2032;;
TECHSCAROCA;;;0.000;9.58;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1011;;
TECHSCAROCA;;;0.000;9.54;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1009;;
TECHSCAROCA;;;0.000;35.72;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2023;;
TECHSCAROCA;;;0.000;35.72;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2022;;
TECHSCAROCA;;;0.000;28.57;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2021;;
TECHSCAROCA;;;0.000;28.57;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS2020;;
BJCAFACI;;;0.000;23.28;0;0000-00-00;0000-00-00;0.000;Referência{{>}}RFBOT50x7;;
BJCAFACI;;;0.000;22.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}RFBOT50x5;;
BJCAFACI;;;0.000;29.5;0;0000-00-00;0000-00-00;0.000;Referência{{>}}RFBOT50x35;;
BJCACAN;;;0.000;69.12;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TCW 415";;
BJCACAN;;;0.000;63.4;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TCW 315";;
BJCACAN;;;0.000;73.36;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TCW 310";;
BJCACAN;;;0.000;32;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TCW 210";;
RHCARH;;;0.000;67.73;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHRH122;;
RHCARH;;;0.000;30.47;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHRH111;;
RHCARH;;;0.000;32.14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHRH109;;
RHCARH;;;0.000;32.14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHRH107;;
RHCARH;;;0.000;21.68;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHRH102;;
TECHSPEES;;;0.000;3.84;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TECHS879 Esmeril Cogumelo 30mm";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS879.png;
TECHSPEES;;;0.000;1.96;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TECHS874 Pedra Branca Mini-Cogumelo";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS874.png;
TECHSPEES;;;0.000;4.8;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TECHS873 Esmeril Cogumelo 40mm";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS873.png;
TECHSPEES;;;0.000;6;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TECHS872 Lápis Pedra Esmeril";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS872.png;
tech2way;Tech-13T;;0.000;44.48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}13T;;
tech2way;Tech-12T;;0.000;36.22;0;0000-00-00;0000-00-00;0.000;Referência{{>}}12T;;
tech2way;Tech-11T;;0.000;43.48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}11T;;
tech2way;Tech-101;;0.000;32.7;0;0000-00-00;0000-00-00;0.000;Referência{{>}}10T;;
tech2way;Tech-15;;0.000;11.46;0;0000-00-00;0000-00-00;0.000;Referência{{>}}15;;
tech2way;Tech-14;;0.000;17.92;0;0000-00-00;0000-00-00;0.000;Referência{{>}}14;;
tech2way;Tech-13;;0.000;13.26;0;0000-00-00;0000-00-00;0.000;Referência{{>}}13;;
tech2way;Tech-12;;0.000;10.64;0;0000-00-00;0000-00-00;0.000;Referência{{>}}12;;
tech2way;Tech-11;;0.000;10.02;0;0000-00-00;0000-00-00;0.000;Referência{{>}}11;;
tech2way;Tech-10;;0.000;9.18;0;0000-00-00;0000-00-00;0.000;Referência{{>}}10;;
TECH2WAYO;TECH-18;;0.000;12.09;0;0000-00-00;0000-00-00;0.000;Referência{{>}}18;;
TECH2WAYO;TECH-17;;0.000;11.33;0;0000-00-00;0000-00-00;0.000;Referência{{>}}17;;
TECH2WAYO;TECH-19;;0.000;16.3;0;0000-00-00;0000-00-00;0.000;Referência{{>}}19;;
TECHAP;TECH116BK;;0.000;199.9;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}116BK - Balde 500 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/balde-16-litros-com-tampa-lacre-branco-D_NQ_NP_216301-MLB20318312127_062015-O.png;
TECHAP;TECH111;;0.000;28.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}111;;
TECHAP;TECH115;;0.000;36.96;0;0000-00-00;0000-00-00;0.000;Referência{{>}}115;;
TECHAP;TECH116;;0.000;34.18;0;0000-00-00;0000-00-00;0.000;Referência{{>}}116;;
TECHFU;TECHFU8;;0.000;31.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FU8;;
TECHFU;TECHFU6;;0.000;26.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FU6;;
TECHFU;TECHFU4.5;;0.000;31.64;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FU4.5;;
TECHFU;TECHFU3;;0.000;26.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FU3;;
TECHTHERMACURE;TECH174R;;0.000;54;0;0000-00-00;0000-00-00;0.000;Referência{{>}}174R;;
TECHTHERMACURE;TECH172R;;0.000;43.05;0;0000-00-00;0000-00-00;0.000;Referência{{>}}172R;;
TECHTHERMACURE;TECH170R;;0.000;31.95;0;0000-00-00;0000-00-00;0.000;Referência{{>}}170R;;
TECHTHERMACURE;TECH169R;;0.000;25.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}169R;;
TECHTHERMACURE;TECH166R;;0.000;23;0;0000-00-00;0000-00-00;0.000;Referência{{>}}166R;;
TECHTHERMACURE;TECH164R;;0.000;12.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}164R;;
TECHTHERMACURE;TECH177R;;0.000;62.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}177R;;
TECHTHERMACURE;TECH178R;;0.000;89.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}178R;;
TECHTHERMACURE;TECH180R;;0.000;71.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}180R;;
TECHTHERMACURE;TECH182R;;0.000;44.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}182R;;
TECHTHERMACURE;TECH184R;;0.000;71.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}184R;;
TECHMARAFR;TECHFR15;;0.000;32.5;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FR15;;
TECHMARAFR;TECHFR14;;0.000;24.56;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FR14;;
TECHMARAFR;TECHFR12HD;;0.000;22.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FR12HD;;
TECHMARAFR;TECHFR10HD;;0.000;23.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FR10HD;;
TECHMARAFR;TECHFR20;;0.000;29.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FR20;;
TECHFB;;;0.000;41.25;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FB6S;;
TECHFB;;;0.000;53.08;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FB5S;;
TECHFB;;;0.000;15.48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FB3;;
TECHFPP;TECHFPP10;;0.000;35.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FPP10;;
TECHFPP;TECHFPP8;;0.000;39.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FPP8;;
TECHFPP;TECHFPP6;;0.000;31.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FPP6;;
TECHFPP;TECHFPP4;;0.000;24.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}FPP4;;
TECHBP;TECH605;;0.000;42.9;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH605;;
TECHBP;TECH604;;0.000;32.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH604;;
TECHBP;TECH603;;0.000;19.75;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH603;;
TECHBP;TECH602;;0.000;14.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH602;;
TECHBP;TECH601;;0.000;21.55;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH601;;
TECHBP;TECH600T;;0.000;54.55;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH600T;;
TECHBP;TECH606;;0.000;42.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH606;;
TECHBP;TECH607;;0.000;72.55;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH607;;
TECHBP;TECH608;;0.000;98.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH608;;
TECHBP;TECH609;;0.000;94.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH609;;
TECHBP;TECH610;;0.000;134.35;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECH610;;
TECHTOR;;;0.000;48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}184AR;;
TECHTOR;;;0.000;38.75;0;0000-00-00;0000-00-00;0.000;Referência{{>}}182AR;;
TECHTOR;;;0.000;80.9;0;0000-00-00;0000-00-00;0.000;Referência{{>}}180AR;;
TECHTOR;;;0.000;362.79;0;0000-00-00;0000-00-00;0.000;Referência{{>}}390;;
TECHTOR;;;0.000;292.42;0;0000-00-00;0000-00-00;0.000;Referência{{>}}389;;
TECHTOR;;;0.000;148.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}388;;
TECHTOR;;;0.000;194.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}387;;
TECHTOR;;;0.000;97.37;0;0000-00-00;0000-00-00;0.000;Referência{{>}}386;;
TECH76;TECH762;;0.000;93.08;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}TECH762 - 3,8L";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECH762_1.png;
TECH76;TECH761;;0.000;26;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}TECH761 - 945ml";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECH761-294_1.jpg;
TECH76;TECH760;;0.000;7.95;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}TECH760 - 230ml c/ pincel";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECH760_1.png;
TECH77;;;0.000;8.86;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}TECH775 - 235ml";;
TECH77;;;0.000;19.36;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}TECH776 - 945ml";;
TECH704;TECH704E1;;0.000;9.2;0;0000-00-00;0000-00-00;0.000;"Quantidade/Tipo{{>}}TECH704E1 - 945ml";https://cdn.weasy.io/users/novo-alta/catalog/tech704e1.jpg;
TECH704;TECH704G;;0.000;30.5;0;0000-00-00;0000-00-00;0.000;"Quantidade/Tipo{{>}}TECH704G - 3.8 Lt";https://cdn.weasy.io/users/novo-alta/catalog/tech704g.jpg;
TECH704;TECH704AE2;;0.000;7.46;0;0000-00-00;0000-00-00;0.000;"Quantidade/Tipo{{>}}TECH704AE2 - 311gr (Spray)";https://cdn.weasy.io/users/novo-alta/catalog/tech704ae2.jpg;
" WON15XX";WON1536;;0.000;8.7;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1536 TRJ 4000/7.50";;
" WON15XX";WON1535;;0.000;8.89;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1535 TRJ 4000/8.75";;
" WON15XX";WON1534;;0.000;7.5;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1534 TRJ 4000/4.50";;
" WON15XX";WON1533;;0.000;7.12;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1533 TRJ 4000/2.50";;
" WON15XX";WON1527;;0.000;8.18;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1527 TRJ 4000/8";;
" WON15XX";WON1526;;0.000;7.9;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1526 TRJ 4000/6";;
WON152X;WON1523;;0.000;7.8;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1523 TRJ 652";;
WON152X;WON1522;;0.000;7.59;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1522 TRJ 651";;
WON152X;WON1521;;0.000;7.12;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1521 TRJ 650";;
WON152X;WON1524;;0.000;7.08;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1524 TRJ 655";;
WON152X;WON1525;;0.000;7.08;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1525 TRJ 657";;
WON152X;WON1529;;0.000;6.68;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1529 TRJ 653";;
WON16XX;;;0.000;1.94;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1633 - V3-02-20";;
WON16XX;;;0.000;2.66;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1620 - V3-02-9";;
WON16XX;;;0.000;3.12;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1619 - V3-02-7";;
WON16XX;;;0.000;2.98;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1617 - V3-02-19";;
WON16XX;;;0.000;2.32;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1615 - V3-02-5";;
WON16XX;;;0.000;2.4;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1613 - V3-02-4";;
WON16XX;;;0.000;2.34;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1612 - V3-02-3";;
WON16XX;;;0.000;2.32;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1611 - V3-02-2";;
WON14XX;WON1428;;0.000;1.95;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1428;;
WON14XX;WON1427;;0.000;1.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1427;;
WON14XX;WON1426;;0.000;1.85;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1426;;
WON14XX;WON1425;;0.000;2.12;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1425;;
WON14XX;WON1429;;0.000;2.1;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1429;;
WON14XX;WON1432;;0.000;2.35;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1432;;
WON14XX;WON1434;;0.000;1.95;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1434;;
WON14XX;WON1423;;0.000;2.25;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1423;;
WON13XXNIQ1;WON1370;;0.000;3.14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1370;;
WON13XXNIQ1;WON1359;;0.000;2.38;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1359;;
WON13XXNIQ1;WON1371;;0.000;2.08;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1371;;
WON13XXNIQ1;WON1367;;0.000;2.01;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1367;;
WON13XXNIQ2;WON1364;;0.000;2.07;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1364;;
WON13XXNIQ2;WON1362;;0.000;2.59;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1362;;
WON13XXNIQ2;WON1361;;0.000;2.62;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1361;;
WON13XXNIQ2;WON1360;;0.000;2.58;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1360;;
WON13XXNIQ2;WON1366;;0.000;2.44;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1366;;
WON13XXNIQ2;WON1368;;0.000;2.14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1368;;
WON13XXNIQ2;WON1372;;0.000;2.25;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1372;;
WONVALTUCA;;;0.000;4.72;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1152 TUCA 2";;
WONVALTUCA;;;0.000;3.33;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1151 TUCA 1";;
WONVALTUCA;;;0.000;3.56;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1150 TUCA 1 SP";;
WONVALTUCA3;WON1155;;0.000;4.68;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1155 TUCA 3";;
WONVALTUCA3;WON1156;;0.000;5.2;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1156 TUCA 4";;
WONVALTUCA678;WON1161;;0.000;5.04;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1161 TUCA 7";;
WONVALTUCA678;WON1160;;0.000;4.97;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1160 TUCA 6";;
WONVALTUCA678;WON1162;;0.000;4.72;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1162 TUCA 8";;
WONVALTUCA11;WON1177;;0.000;9.95;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1177 TUCA 13";;
WONVALTUCA11;WON1176;;0.000;9.55;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1176 TUCA 12";;
WONVALTUCA11;WON1175;;0.000;9.55;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1175 TUCA 11";;
WONVALTUCA11;WON1178;;0.000;8.89;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1178 TUCA 14";;
WONVALTUCA11;WON1179;;0.000;9.53;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1179 TUCA 19";;
WONVALTUCA11;WON1184;;0.000;7.24;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1184 TUCA 90";;
TECHTRC;;;0.000;0.32;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR414/C;;
TECHTRC;;;0.000;0.31;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR413C;;
TECHTRC;;;0.000;0.42;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR412C;;
TECHTR41X;;;0.000;27;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR418;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TR418.JPG;
TECHTR41X;;;0.000;24;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR414/L;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TR414L.JPG;
TECHTR41X;;;0.000;14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR414;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TR414.JPG;
TECHTR41X;;;0.000;13;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR413;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TR413.JPG;
TECHTR41X;;;0.000;21;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TR412;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TR412.JPG;
VALTR60XHP;VALTUBTR602HP;;0.000;0.98;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TUBTR602 TR602HP TECH";;
VALTR60XHP;WON1221;;0.000;1.08;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1221 TR602HP WONDER";;
VALTR60XHP;VALTUBTR600;;0.000;0.6;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}TUBTR600 TR600HP TECH";;
VALTR60XHP;WON1220;;0.000;0.84;0;0000-00-00;0000-00-00;0.000;"Referência{{>}}WON1220 TR600HP WONDER";;
WON120XNIQ;WON1204;;0.000;0;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1204;;
WON120XNIQ;WON1207;;0.000;0;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1207;;
WON120XNIQ;WON1203;;0.000;0;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1203;;
VALCVVX0;VALCVV60;;0.000;1.56;0;0000-00-00;0000-00-00;0.000;Referência{{>}}CVV60;;
VALCVVX0;VALCVV40;;0.000;1;0;0000-00-00;0000-00-00;0.000;Referência{{>}}CVV40;;
WON140X;WON1405;;0.000;3.43;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1405;;
WON140X;WON1406;;0.000;4.58;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1406;;
WON135X;;;0.000;2.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1352;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1352.png;
WON135X;;;0.000;1.99;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1351;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1351.png;
WON135X;;;0.000;2.84;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1350;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1350.png;
VALNIQ;WON1410;;0.000;2.26;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1410;;
VALNIQ;WON1415;;0.000;2.82;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1415;;
VALNIQ;WON1402;;0.000;2.34;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1402;;
VALNIQ;WON1401;;0.000;2.16;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1401;;
WON133X;WON1336;;0.000;3;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1336;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1336.png;
WON133X;WON1334;;0.000;3.48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1334;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1334.png;
WON133X;WON1335;;0.000;4.84;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1335;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1335.png;
WON133X;WON1337;;0.000;2.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1337;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1337.png;
" WON1180";WON1180;;0.000;19.57;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1180;;
" WON1180";WON1181;;0.000;21.02;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1181;;
WON144X;WON1444;;0.000;2.38;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1444;;
WON144X;WON1443;;0.000;2.06;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1443;;
WON144X;WON1445;;0.000;2.18;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1445;;
WON059X;WON595;;0.000;0.97;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON0595;;
WON059X;WON0596;;0.000;0.97;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON0596;;
WON171X;WON1714;;0.000;18.57;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1714;;
WON171X;WON1711;;0.000;17.98;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1711;;
WON171X;WON1716;;0.000;19.01;0;0000-00-00;0000-00-00;0.000;Referência{{>}}WON1716;;
TECHVH605;;;1.000;0;0;0000-00-00;0000-00-00;0.000;"Acabamento{{>}}Preto Metalizado";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/2_1.png;
TECHVH605;;;1.000;0;0;0000-00-00;0000-00-00;0.000;"Acabamento{{>}}Cinza Metalizado";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/1_1.png;
TECHS104X;;;1.000;10.84;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1049;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1049_1.png;
TECHS104X;;;1.000;10.48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1048;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1048_1.png;
TECHS104X;;;1.000;16.18;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1047XL;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1047XL_1.png;
TECHS104X;;;1.000;12.27;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1047;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1047_1.png;
TECHS104X;;;1.000;10.85;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1046;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1046_1.png;
TECHS104X;;;1.000;13.46;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1044;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1044_1.png;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1044_V2_1.png
TECHS104X;;;1.000;13.46;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1043;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1043_1.png;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1043_V2_1.png
TECHS104X;;;1.000;16.65;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1041/38;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1041.38_1.png;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1041.38_V2_1.png
TECHS104X;;;1.000;13.9;0;0000-00-00;0000-00-00;0.000;Referência{{>}}TECHS1040;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1040_1.png;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/TECHS1040_V2_1.png
